date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:09:26	520182/520182	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:09:26%20GMT	https://alamosa.aps.edu/masterschedule	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/masterschedule.html	(from https://alamosa.aps.edu/)
14:09:26	523106/523106	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:09:26%20GMT	https://alamosa.aps.edu/bus-schedule	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/bus-schedule.html	(from https://alamosa.aps.edu/)
14:09:27	526528/526528	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:09:26%20GMT	https://alamosa.aps.edu/menus	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/menus.html	(from https://alamosa.aps.edu/)
14:09:27	526216/526216	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:09:27%20GMT	https://alamosa.aps.edu/counseling	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/counseling.html	(from https://alamosa.aps.edu/)
14:09:27	529093/529093	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:09:27%20GMT	https://alamosa.aps.edu/handbook	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/handbook.html	(from https://alamosa.aps.edu/)
14:09:27	527406/527406	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:09:27%20GMT	https://alamosa.aps.edu/nursing	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/nursing.html	(from https://alamosa.aps.edu/)
14:09:28	529913/529913	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:09:27%20GMT	https://alamosa.aps.edu/library	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/library.html	(from https://alamosa.aps.edu/)
14:09:28	526663/526663	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:09:27%20GMT	https://alamosa.aps.edu/learning-links	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/learning-links.html	(from https://alamosa.aps.edu/)
14:09:28	517938/517938	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:09:28%20GMT	https://alamosa.aps.edu/dual-language	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/dual-language.html	(from https://alamosa.aps.edu/)
14:09:28	520903/520903	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:09:28%20GMT	https://alamosa.aps.edu/online-forms	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/online-forms.html	(from https://alamosa.aps.edu/)
14:09:29	545879/545879	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:09:28%20GMT	https://alamosa.aps.edu/clubs	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/clubs.html	(from https://alamosa.aps.edu/)
14:09:29	551248/551248	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:09:28%20GMT	https://alamosa.aps.edu/contact-us	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/contact-us.html	(from https://alamosa.aps.edu/)
14:09:29	820234/820234	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:09:29%20GMT	https://alamosa.aps.edu/pf4/cms2/view_all_news?group_id=1500178973644	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/pf4/cms2/view_all_newsc72b.html	(from https://alamosa.aps.edu/)
14:09:29	1464/1464	---M--	200	added ('OK')	image/png	etag:%2263cd4fb9-5b8%22	https://cdn.schoolloop.com/release_1.0.61/pf4/img/sl-cms2-footer__logo.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/pf4/img/sl-cms2-footer__logo.png	(from https://alamosa.aps.edu/)
14:09:29	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2019%20Apr%202023%2020:09:29%20GMT	https://alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934934284.gif	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934934284.gif	(from https://alamosa.aps.edu/)
14:09:30	1270/1270	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Apr%202023%2020:09:29%20GMT	https://alamosa.aps.edu/GET	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/GET	(from https://www.browsealoud.com/plus/scripts/ba.js)
14:09:30	9630/9630	---M--	200	added ('OK')	image/gif	etag:%2263cd4fb9-259e%22	https://cdn.schoolloop.com/release_1.0.61/pf4/img/sl-animated.gif	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/pf4/img/sl-animated.gif	(from https://cdn.schoolloop.com/portalcdn/version_release_1.0.61ssl/pf4/cms2/css/cms_global.css)
14:09:30	1275/1275	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Apr%202023%2020:09:30%20GMT	https://alamosa.aps.edu/Trident/	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/Trident/index.html	(from https://www.browsealoud.com/plus/scripts/ba.js)
14:09:30	286/286	---M--	200	added ('OK')	image/png	etag:%2263cd4fb9-11e%22	https://cdn.schoolloop.com/release_1.0.61/pf4/img/icon_message_error.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/pf4/img/icon_message_error.png	(from https://cdn.schoolloop.com/portalcdn/version_release_1.0.61ssl/pf4/cms2/css/cms_global.css)
14:09:30	325/325	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-145%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/jquery-ui.css)
14:09:31	324/324	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-144%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/jquery-ui.css)
14:09:31	323/323	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-143%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-bg_glass_75_dadada_1x400.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-bg_glass_75_dadada_1x400.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/jquery-ui.css)
14:09:31	265/265	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-109%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/jquery-ui.css)
14:09:31	393/393	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-189%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/jquery-ui.css)
14:09:32	390/390	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-186%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/jquery-ui.css)
14:09:32	7025/7025	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-1b71%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-icons_222222_256x240.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/jquery-ui.css)
14:09:32	7090/7090	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-1bb2%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-icons_454545_256x240.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/jquery-ui.css)
14:09:32	4676/4676	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-1244%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-icons_2e83ff_256x240.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/jquery-ui.css)
14:09:32	4676/4676	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-1244%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-icons_cd0a0a_256x240.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/jquery-ui.css)
14:09:33	7111/7111	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-1bc7%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/images/ui-icons_888888_256x240.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/jquery/jquery_ui_1_1_12/smoothness/jquery-ui.css)
14:09:33	1057/1057	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-421%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/border1.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/border1.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/colorbox.css)
14:09:33	170/170	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-aa%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/border2.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/border2.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/colorbox.css)
14:09:34	9427/9427	---M--	200	added ('OK')	image/gif	etag:%2263cd4fba-24d3%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/loading.gif	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/loading.gif	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/colorbox.css)
14:09:34	359/359	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-167%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderTopLeft.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderTopLeft.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/colorbox.css)
14:09:34	153/153	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-99%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderTopCenter.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderTopCenter.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/colorbox.css)
14:09:34	465/465	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-1d1%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderTopRight.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderTopRight.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/colorbox.css)
14:09:34	473/473	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-1d9%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderBottomLeft.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderBottomLeft.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/colorbox.css)
14:09:35	153/153	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-99%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderBottomCenter.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderBottomCenter.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/colorbox.css)
14:09:35	470/470	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-1d6%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderBottomRight.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderBottomRight.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/colorbox.css)
14:09:35	148/148	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-94%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderMiddleLeft.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderMiddleLeft.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/colorbox.css)
14:09:35	139/139	---M--	200	added ('OK')	image/png	etag:%2263cd4fba-8b%22	https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderMiddleRight.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/images/ie6/borderMiddleRight.png	(from https://cdn.schoolloop.com/release_1.0.61/static/lib/colorbox/colorbox.css)
14:09:36	30344/30344	---MCZ	200	added ('OK')	text/css	etag:W/%2236082410df2ef7f83932219089dc1443%22	http://use.fontawesome.com/releases/v4.7.0/css/font-awesome-css.min.css	C:/My%20Web%20Sites/Alamosa%20ES/use.fontawesome.com/releases/v4.7.0/css/font-awesome-css.min.css	(from https://use.fontawesome.com/a19a08fbf1.css)
14:09:36	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Apr%202023%2020:09:36%20GMT	https://alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	(from https://alamosa.aps.edu/pf4/cms2/view_page)
14:09:36	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2019%20Apr%202023%2020:09:36%20GMT	https://alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934962430.gif	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934962430.gif	(from https://alamosa.aps.edu/pf4/cms2/view_page)
14:09:37	4176/4176	---M--	200	added ('OK')	image/png	etag:%2263cd4fb9-1050%22	https://cdn.schoolloop.com/release_1.0.61/pf4/img/logo_parent_square.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/pf4/img/logo_parent_square.png	(from https://alamosa.aps.edu/pf4/cms2_css/dev_version_1681633308061.css?d=x&theme_instance_id=i32g3ec6bja3)
14:09:37	1079/1079	---M--	200	added ('OK')	image/png	etag:%2263cd4fb9-437%22	https://cdn.schoolloop.com/release_1.0.61/pf4/img/white-graident.png	C:/My%20Web%20Sites/Alamosa%20ES/cdn.schoolloop.com/release_1.0.61/pf4/img/white-graident.png	(from https://alamosa.aps.edu/pf4/cms2_css/dev_version_1681633308061.css?d=x&theme_instance_id=i32g3ec6bja3)
14:09:38	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Apr%202023%2020:09:37%20GMT	https://alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	(from https://alamosa.aps.edu/mission)
14:09:38	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2019%20Apr%202023%2020:09:38%20GMT	https://alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934965116.gif	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934965116.gif	(from https://alamosa.aps.edu/mission)
14:09:38	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Apr%202023%2020:09:38%20GMT	https://alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	(from https://alamosa.aps.edu/supply-list)
14:09:50	64289/64289	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2019%20Apr%202023%2019:53:51%20GMT	http://aes-aps-nm.schoolloop.com/file/1500178973644/1593846597726/6504001471445012211.png	C:/My%20Web%20Sites/Alamosa%20ES/aes-aps-nm.schoolloop.com/file/1500178973644/1593846597726/4th%20Grade%20supplies%20png.png	(from https://alamosa.aps.edu/supply-list)
14:09:54	128384/128384	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2019%20Apr%202023%2019:53:51%20GMT	http://aes-aps-nm.schoolloop.com/file/1500178973644/1593846597726/1896225179009000545.jpg	C:/My%20Web%20Sites/Alamosa%20ES/aes-aps-nm.schoolloop.com/file/1500178973644/1593846597726/Supply%20List%20Eng1024_1.jpg	(from https://alamosa.aps.edu/supply-list)
14:09:58	110138/110138	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2019%20Apr%202023%2019:53:52%20GMT	http://aes-aps-nm.schoolloop.com/file/1500178973644/1593846597726/2472374437622142426.jpg	C:/My%20Web%20Sites/Alamosa%20ES/aes-aps-nm.schoolloop.com/file/1500178973644/1593846597726/Supply%20List%20Sp1024_1.jpg	(from https://alamosa.aps.edu/supply-list)
14:09:59	120948/120948	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2019%20Apr%202023%2019:53:51%20GMT	http://aes-aps-nm.schoolloop.com/file/1500178973644/1593846597726/4933175643598096481.jpg	C:/My%20Web%20Sites/Alamosa%20ES/aes-aps-nm.schoolloop.com/file/1500178973644/1593846597726/Prek%20Classroom%20Supplies%20English.jpg	(from https://alamosa.aps.edu/supply-list)
14:10:03	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2019%20Apr%202023%2020:09:58%20GMT	https://alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934965336.gif	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934965336.gif	(from https://alamosa.aps.edu/supply-list)
14:10:06	115175/115175	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2019%20Apr%202023%2020:09:55%20GMT	http://aes-aps-nm.schoolloop.com/file/1500178973644/1593846597726/4758628761427651682.jpg	C:/My%20Web%20Sites/Alamosa%20ES/aes-aps-nm.schoolloop.com/file/1500178973644/1593846597726/Prek%20Classroom%20Supplies%20spanish.jpg	(from https://alamosa.aps.edu/supply-list)
14:10:08	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Apr%202023%2020:10:03%20GMT	https://alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	(from https://alamosa.aps.edu/map)
14:10:13	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2019%20Apr%202023%2020:10:08%20GMT	https://alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934965559.gif	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934965559.gif	(from https://alamosa.aps.edu/map)
14:10:18	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Apr%202023%2020:10:13%20GMT	https://alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	(from https://alamosa.aps.edu/twitter)
14:10:20	93239/93239	---M-Z	200	added ('OK')	application/javascript	etag:%229e99725b7a4cd730a934afba2a438bb5+gzip%22	http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Alamosa%20ES/platform.twitter.com/widgets.js	(from https://alamosa.aps.edu/twitter)
14:10:22	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2019%20Apr%202023%2020:10:18%20GMT	https://alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934965782.gif	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934965782.gif	(from https://alamosa.aps.edu/twitter)
14:10:28	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Apr%202023%2020:10:22%20GMT	https://alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	(from https://alamosa.aps.edu/bell-schedule)
14:10:32	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2019%20Apr%202023%2020:10:27%20GMT	https://alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934966006.gif	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934966006.gif	(from https://alamosa.aps.edu/bell-schedule)
14:10:37	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Apr%202023%2020:10:32%20GMT	https://alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	(from https://alamosa.aps.edu/masterschedule)
14:10:42	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2019%20Apr%202023%2020:10:37%20GMT	https://alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934966230.gif	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934966230.gif	(from https://alamosa.aps.edu/masterschedule)
14:10:47	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Apr%202023%2020:10:42%20GMT	https://alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	(from https://alamosa.aps.edu/bus-schedule)
14:10:51	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2019%20Apr%202023%2020:10:47%20GMT	https://alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934966451.gif	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934966451.gif	(from https://alamosa.aps.edu/bus-schedule)
14:10:52	1236875/1236875	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2019%20Apr%202023%2020:09:50%20GMT	http://aes-aps-nm.schoolloop.com/file/1500178973644/1593846597726/3729296625922150097.jpg	C:/My%20Web%20Sites/Alamosa%20ES/aes-aps-nm.schoolloop.com/file/1500178973644/1593846597726/5thSupplyList2022.jpg	(from https://alamosa.aps.edu/supply-list)
14:10:52	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Apr%202023%2020:10:51%20GMT	https://alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	(from https://alamosa.aps.edu/menus)
14:10:52	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2019%20Apr%202023%2020:10:52%20GMT	https://alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934966670.gif	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/stats/s1_1_1681887600000/s1319263359599_1319263359599_1681884000000/s1681934966670.gif	(from https://alamosa.aps.edu/menus)
14:10:53	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Apr%202023%2020:10:52%20GMT	https://alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/pf4/cms2/setSlideLayoutImage	(from https://alamosa.aps.edu/counseling)
14:10:53	275750/275750	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202023%2020:10:53%20GMT	https://alamosa.aps.edu/pf4/cms2/cms2_contact_form?d=x&id=1575702827350&group_id=1516004376397&return_url=1681934966898	C:/My%20Web%20Sites/Alamosa%20ES/alamosa.aps.edu/pf4/cms2/cms2_contact_form051e.html	(from https://alamosa.aps.edu/counseling)
